student_id,first_name,last_name,email,date_of_birth,phone,address,faculty,major,year_of_study,enrollment_date,status,campus
UJ2024778,Dumisani,Davis,dumisani.davis@student.uj.ac.za,2005-02-05,2711985414,"112 Street, SWC Campus",FNS,Public Health,1,2020-07-02,ACTIVE,SWC
UJ2024779,Xola,Watson,xola.watson@student.uj.ac.za,2001-07-21,2775777893,"356 Street, APK Campus",FHSS,Anthropology,3,2021-03-14,ACTIVE,APK
UJ2024780,Zinhle,Baker,zinhle.baker@student.uj.ac.za,2004-05-04,2755015096,"414 Street, APB Campus",FLM,Law,1,2020-02-28,ACTIVE,APB
UJ2024781,Thabang,Mkhize,thabang.mkhize@student.uj.ac.za,1999-09-03,2745206736,"697 Street, DFC Campus",FLM,Law,1,2020-07-25,ACTIVE,DFC
UJ2024782,Peter,Lopez,peter.lopez@student.uj.ac.za,1999-04-18,2743294128,"787 Street, APB Campus",FLM,Legal Studies,2,2020-06-15,ACTIVE,APB
UJ2024783,Elijah,Wilson,elijah.wilson@student.uj.ac.za,2002-08-11,2761544390,"145 Street, SWC Campus",FEDU,Early Childhood Development,1,2022-12-10,ACTIVE,SWC
UJ2024784,Qinisela,Murphy,qinisela.murphy@student.uj.ac.za,2006-12-07,2789751622,"500 Street, SWC Campus",FMS,Biochemistry,4,2022-01-13,ACTIVE,SWC
UJ2024785,Phindile,Howard,phindile.howard@student.uj.ac.za,2001-01-10,2738682602,"477 Street, APK Campus",FCBE,Finance,1,2023-08-25,ACTIVE,APK
UJ2024786,William,Bryant,william.bryant@student.uj.ac.za,2003-01-09,2766628608,"227 Street, APK Campus",FMS,Microbiology,4,2022-01-15,ACTIVE,APK
UJ2024787,Mandla,Stewart,mandla.stewart@student.uj.ac.za,2005-08-25,2797609812,"447 Street, SWC Campus",FHSS,Sociology,2,2021-01-19,SUSPENDED,SWC
UJ2024788,Lucky,Moore,lucky.moore@student.uj.ac.za,2005-02-12,2731100277,"602 Street, APK Campus",FEBE,Electrical Engineering,3,2023-09-14,ACTIVE,APK
UJ2024789,David,Rivera,david.rivera@student.uj.ac.za,1999-01-25,2765526494,"639 Street, APK Campus",FEDU,Special Needs Education,3,2021-05-18,ACTIVE,APK
UJ2024790,Nandi,Williams,nandi.williams@student.uj.ac.za,2002-07-10,2792314049,"215 Street, APB Campus",FHSS,Anthropology,2,2021-10-24,SUSPENDED,APB
UJ2024791,Fumani,Gray,fumani.gray@student.uj.ac.za,2001-06-06,2785617484,"289 Street, DFC Campus",FEDU,Curriculum Studies,2,2021-09-21,ACTIVE,DFC
UJ2024792,Zukisa,Kelly,zukisa.kelly@student.uj.ac.za,2001-07-16,2739606822,"425 Street, SWC Campus",FHSS,Sociology,1,2021-07-26,ACTIVE,SWC
UJ2024793,Pulane,Carter,pulane.carter@student.uj.ac.za,2000-04-05,2723974033,"548 Street, APB Campus",FADA,Interior Design,2,2021-12-07,ACTIVE,APB
UJ2024794,Nandi,Rogers,nandi.rogers@student.uj.ac.za,2004-03-03,2717418232,"248 Street, DFC Campus",FEDU,Education,2,2023-08-16,ACTIVE,DFC
UJ2024795,Yolanda,Cook,yolanda.cook@student.uj.ac.za,2006-08-18,2744209253,"545 Street, APB Campus",FEDU,Curriculum Studies,4,2022-05-27,ACTIVE,APB
UJ2024796,Fikile,Wood,fikile.wood@student.uj.ac.za,2006-04-20,2743001325,"345 Street, SWC Campus",FCBE,Marketing,2,2022-12-23,ACTIVE,SWC
UJ2024797,Grace,Henderson,grace.henderson@student.uj.ac.za,2006-11-04,2711172819,"32 Street, SWC Campus",FADA,Urban Planning,3,2021-02-25,ACTIVE,SWC
UJ2024798,William,Coleman,william.coleman@student.uj.ac.za,2001-04-21,2789863176,"7 Street, APB Campus",FEDU,Curriculum Studies,2,2023-03-28,ACTIVE,APB
UJ2024799,Sipho,Powell,sipho.powell@student.uj.ac.za,2005-11-05,2717203596,"564 Street, APB Campus",FNS,Health Administration,1,2020-07-17,ACTIVE,APB
UJ2024800,Johan,Collins,johan.collins@student.uj.ac.za,2006-06-03,2783004389,"315 Street, APK Campus",FLM,Legal Studies,2,2021-04-02,ACTIVE,APK
UJ2024801,Xavier,Van der Merwe,xavier.van der merwe@student.uj.ac.za,2002-08-07,2741530546,"623 Street, APK Campus",FEBE,Computer Engineering,3,2021-05-07,ACTIVE,APK
UJ2024802,Tumelo,Moore,tumelo.moore@student.uj.ac.za,2000-02-17,2761060617,"614 Street, SWC Campus",FNS,Midwifery,4,2020-04-22,ACTIVE,SWC
UJ2024803,Peter,Jackson,peter.jackson@student.uj.ac.za,2003-09-12,2786985603,"976 Street, DFC Campus",FEBE,Chemical Engineering,1,2023-01-18,ACTIVE,DFC
UJ2024804,Gabisile,Petersen,gabisile.petersen@student.uj.ac.za,2006-05-06,2757665857,"771 Street, SWC Campus",FLM,Law,2,2023-06-01,ACTIVE,SWC
UJ2024805,James,Cox,james.cox@student.uj.ac.za,2001-01-09,2730704154,"415 Street, APK Campus",FEDU,Education,1,2023-01-04,ACTIVE,APK
UJ2024806,Thulisile,Martin,thulisile.martin@student.uj.ac.za,1999-04-11,2798256102,"172 Street, APK Campus",FMS,Medical Science,3,2021-10-06,ACTIVE,APK
UJ2024807,Bonga,Simmons,bonga.simmons@student.uj.ac.za,2003-05-23,2765868593,"261 Street, APB Campus",FHES,Dentistry,2,2020-09-27,ACTIVE,APB
UJ2024808,Hlengiwe,Stewart,hlengiwe.stewart@student.uj.ac.za,2001-04-09,2772617190,"88 Street, SWC Campus",FHSS,Political Science,1,2020-08-21,ACTIVE,SWC
UJ2024809,Wandile,Ndlovu,wandile.ndlovu@student.uj.ac.za,2003-09-26,2767711605,"445 Street, APK Campus",FLM,Legal Studies,3,2023-01-12,ACTIVE,APK
UJ2024810,Peter,Gonzalez,peter.gonzalez@student.uj.ac.za,2000-04-17,2739258437,"827 Street, SWC Campus",FEBE,Chemical Engineering,3,2023-09-08,ACTIVE,SWC
UJ2024811,Nompumelelo,Martinez,nompumelelo.martinez@student.uj.ac.za,2005-07-18,2751901348,"583 Street, APK Campus",FEDU,Education,2,2022-07-10,ACTIVE,APK
UJ2024812,Anele,Allen,anele.allen@student.uj.ac.za,1999-08-21,2729182390,"177 Street, SWC Campus",FHES,Physiotherapy,1,2021-09-04,ACTIVE,SWC
UJ2024813,Kabo,Butler,kabo.butler@student.uj.ac.za,2000-11-17,2718680855,"784 Street, APB Campus",FADA,Interior Design,4,2023-12-11,ACTIVE,APB
UJ2024814,Michael,Young,michael.young@student.uj.ac.za,2002-04-26,2787514163,"682 Street, DFC Campus",FLM,Forensic Science,1,2022-12-04,ACTIVE,DFC
UJ2024815,James,Flores,james.flores@student.uj.ac.za,2004-03-07,2771507190,"512 Street, APB Campus",FEDU,Education,1,2022-11-28,ACTIVE,APB
UJ2024816,Sipho,Wilson,sipho.wilson@student.uj.ac.za,2004-09-12,2742779957,"815 Street, APK Campus",FMS,Genetics,2,2020-06-16,ACTIVE,APK
UJ2024817,Catherine,Williams,catherine.williams@student.uj.ac.za,2003-11-14,2728733775,"197 Street, APK Campus",FNS,Midwifery,1,2023-07-01,ACTIVE,APK
UJ2024818,William,Ross,william.ross@student.uj.ac.za,2003-03-15,2727546421,"747 Street, APK Campus",FADA,Graphic Design,1,2022-07-04,ACTIVE,APK
UJ2024819,Yolanda,Lopez,yolanda.lopez@student.uj.ac.za,2004-01-16,2766539825,"988 Street, APK Campus",FEBE,Electrical Engineering,3,2021-09-05,ACTIVE,APK
UJ2024820,Olwethu,Scott,olwethu.scott@student.uj.ac.za,2001-03-15,2765825109,"23 Street, SWC Campus",FEDU,Early Childhood Development,1,2020-07-23,ACTIVE,SWC
UJ2024821,Abigail,Perez,abigail.perez@student.uj.ac.za,2003-09-02,2716828449,"178 Street, SWC Campus",FEDU,Special Needs Education,1,2021-05-03,ACTIVE,SWC
UJ2024822,Sarah,Wilson,sarah.wilson@student.uj.ac.za,2002-03-12,2797021205,"584 Street, SWC Campus",FNS,Nursing,4,2021-04-08,ACTIVE,SWC
UJ2024823,Kabo,Gray,kabo.gray@student.uj.ac.za,2001-12-22,2710459844,"553 Street, DFC Campus",FCBE,Marketing,3,2023-03-12,ACTIVE,DFC
UJ2024824,Mandla,Phillips,mandla.phillips@student.uj.ac.za,2001-08-08,2748268324,"947 Street, SWC Campus",FEBE,Computer Engineering,2,2022-04-09,ACTIVE,SWC
UJ2024825,Enoch,Ross,enoch.ross@student.uj.ac.za,2002-10-22,2750734687,"193 Street, DFC Campus",FHSS,Psychology,2,2020-08-15,ACTIVE,DFC
UJ2024826,Lucky,Walker,lucky.walker@student.uj.ac.za,2003-03-06,2759741344,"68 Street, SWC Campus",FMS,Biochemistry,4,2023-04-28,ACTIVE,SWC
UJ2024827,Innocent,Clark,innocent.clark@student.uj.ac.za,2006-11-20,2730747322,"749 Street, APB Campus",FEDU,Early Childhood Development,3,2021-03-06,ACTIVE,APB
UJ2024828,Jabulani,Martin,jabulani.martin@student.uj.ac.za,2006-02-10,2756319525,"3 Street, APB Campus",FEBE,Chemical Engineering,4,2021-06-06,ACTIVE,APB
UJ2024829,Thulisile,Hernandez,thulisile.hernandez@student.uj.ac.za,2004-07-27,2781834352,"800 Street, APK Campus",FADA,Graphic Design,3,2023-01-10,ACTIVE,APK
UJ2024830,Anele,Botha,anele.botha@student.uj.ac.za,2001-05-10,2774708780,"759 Street, APK Campus",FHES,Nursing,2,2023-01-27,ACTIVE,APK
UJ2024831,Olwethu,James,olwethu.james@student.uj.ac.za,2004-08-07,2738596874,"812 Street, DFC Campus",FEBE,Computer Engineering,4,2022-05-22,ACTIVE,DFC
UJ2024832,Lungile,Williams,lungile.williams@student.uj.ac.za,2001-10-14,2716479515,"220 Street, DFC Campus",FHSS,Anthropology,4,2023-07-17,ACTIVE,DFC
UJ2024833,Christopher,Watson,christopher.watson@student.uj.ac.za,2001-02-23,2737558905,"224 Street, APK Campus",FEBE,Civil Engineering,2,2021-10-22,ACTIVE,APK
UJ2024834,Olwethu,Carter,olwethu.carter@student.uj.ac.za,2003-05-26,2749813772,"78 Street, APK Campus",FEDU,Curriculum Studies,1,2023-11-12,ACTIVE,APK
UJ2024835,Christopher,Lopez,christopher.lopez@student.uj.ac.za,2005-01-26,2753413704,"38 Street, APB Campus",FLM,Criminology,1,2021-02-27,ACTIVE,APB
UJ2024836,Lucky,Ramirez,lucky.ramirez@student.uj.ac.za,2001-11-23,2750289083,"217 Street, APK Campus",FHSS,Social Work,2,2022-10-22,ACTIVE,APK
UJ2024837,Palesa,Perez,palesa.perez@student.uj.ac.za,2000-06-19,2797212142,"524 Street, APK Campus",FLM,Law,2,2020-03-16,ACTIVE,APK
UJ2024838,Odwa,Cook,odwa.cook@student.uj.ac.za,2000-03-15,2719616526,"858 Street, SWC Campus",FHSS,Psychology,2,2021-12-28,ACTIVE,SWC
UJ2024839,Vusumuzi,Phillips,vusumuzi.phillips@student.uj.ac.za,2003-01-24,2776606625,"756 Street, APB Campus",FEBE,Civil Engineering,3,2023-05-26,ACTIVE,APB
UJ2024840,Faith,Anderson,faith.anderson@student.uj.ac.za,2005-10-17,2766012170,"863 Street, SWC Campus",FADA,Graphic Design,3,2020-04-06,ACTIVE,SWC
UJ2024841,Naledi,Ross,naledi.ross@student.uj.ac.za,2003-05-26,2726541039,"331 Street, APB Campus",FHES,Nursing,1,2021-03-16,ACTIVE,APB
UJ2024842,Thomas,Watson,thomas.watson@student.uj.ac.za,2004-03-19,2767450697,"594 Street, APB Campus",FLM,Legal Studies,2,2023-08-06,SUSPENDED,APB
UJ2024843,Johan,Perez,johan.perez@student.uj.ac.za,1999-05-10,2717857887,"882 Street, SWC Campus",FADA,Fine Arts,2,2023-05-14,ACTIVE,SWC
UJ2024844,Abigail,Campbell,abigail.campbell@student.uj.ac.za,2005-06-26,2770782721,"724 Street, APK Campus",FEBE,Chemical Engineering,3,2021-10-16,ACTIVE,APK
UJ2024845,Unathi,Hughes,unathi.hughes@student.uj.ac.za,2003-09-04,2762134897,"136 Street, DFC Campus",FMS,Medical Science,2,2022-11-17,ACTIVE,DFC
UJ2024846,Nompumelelo,Stewart,nompumelelo.stewart@student.uj.ac.za,2001-02-21,2768578168,"991 Street, APB Campus",FLM,Criminology,4,2022-05-13,ACTIVE,APB
UJ2024847,Hlengiwe,Evans,hlengiwe.evans@student.uj.ac.za,2003-03-15,2762211249,"60 Street, APK Campus",FHSS,Anthropology,4,2020-12-09,ACTIVE,APK
UJ2024848,Celimpilo,Parker,celimpilo.parker@student.uj.ac.za,2000-08-28,2718016948,"774 Street, SWC Campus",FLM,Criminology,4,2023-07-02,ACTIVE,SWC
UJ2024849,Qinisela,Bell,qinisela.bell@student.uj.ac.za,2000-08-08,2746729465,"7 Street, APK Campus",FNS,Health Administration,1,2021-01-15,ACTIVE,APK
UJ2024850,Tshepo,Ross,tshepo.ross@student.uj.ac.za,2001-03-07,2732359337,"461 Street, APK Campus",FCBE,Accounting,2,2023-06-25,ACTIVE,APK
UJ2024851,Lucky,Carter,lucky.carter@student.uj.ac.za,2006-04-15,2759640612,"807 Street, APB Campus",FHES,Pharmacy,4,2023-06-13,GRADUATED,APB
UJ2024852,William,Barnes,william.barnes@student.uj.ac.za,2005-07-02,2780932869,"646 Street, DFC Campus",FNS,Nursing,1,2022-07-05,ACTIVE,DFC
UJ2024853,Xavier,Bailey,xavier.bailey@student.uj.ac.za,2001-07-03,2763244335,"81 Street, APK Campus",FLM,Criminology,3,2022-07-24,ACTIVE,APK
UJ2024854,Bongani,Torres,bongani.torres@student.uj.ac.za,2003-06-21,2754121710,"363 Street, SWC Campus",FHES,Dentistry,4,2021-01-26,GRADUATED,SWC
UJ2024855,Kelly,Carter,kelly.carter@student.uj.ac.za,2005-04-03,2750563004,"271 Street, SWC Campus",FMS,Genetics,2,2022-06-12,ACTIVE,SWC
UJ2024856,Elias,Green,elias.green@student.uj.ac.za,2004-04-07,2714883326,"587 Street, APB Campus",FCBE,Accounting,2,2021-08-11,ACTIVE,APB
UJ2024857,Olwethu,White,olwethu.white@student.uj.ac.za,1999-11-06,2757171041,"140 Street, SWC Campus",FEDU,Special Needs Education,4,2020-08-02,ACTIVE,SWC
UJ2024858,Zanele,Davis,zanele.davis@student.uj.ac.za,2006-12-02,2721071396,"750 Street, APK Campus",FADA,Fine Arts,4,2020-04-09,ACTIVE,APK
UJ2024859,Celimpilo,Mkhize,celimpilo.mkhize@student.uj.ac.za,2001-01-24,2789319605,"515 Street, APK Campus",FHSS,Political Science,3,2022-02-10,ACTIVE,APK
UJ2024860,Olivia,Reed,olivia.reed@student.uj.ac.za,2003-03-12,2712125073,"393 Street, APB Campus",FCBE,Business Administration,4,2020-04-27,ACTIVE,APB
UJ2024861,Anele,Hughes,anele.hughes@student.uj.ac.za,2004-09-26,2763784751,"753 Street, APK Campus",FADA,Interior Design,1,2022-01-12,ACTIVE,APK
UJ2024862,Queency,Wood,queency.wood@student.uj.ac.za,2001-07-15,2740297189,"355 Street, DFC Campus",FEDU,Special Needs Education,4,2022-11-27,ACTIVE,DFC
UJ2024863,Queency,Wood,queency.wood@student.uj.ac.za,2003-08-14,2739966631,"962 Street, DFC Campus",FCBE,Accounting,4,2021-08-24,GRADUATED,DFC
UJ2024864,Amahle,Richardson,amahle.richardson@student.uj.ac.za,2003-10-19,2774718089,"222 Street, APB Campus",FADA,Urban Planning,4,2020-04-28,GRADUATED,APB
UJ2024865,Zukisa,Powell,zukisa.powell@student.uj.ac.za,2001-09-25,2766344043,"567 Street, APK Campus",FLM,Law,2,2023-01-09,ACTIVE,APK
UJ2024866,Omphemetse,Hall,omphemetse.hall@student.uj.ac.za,2005-04-16,2785215427,"103 Street, SWC Campus",FHSS,Political Science,4,2021-12-17,ACTIVE,SWC
UJ2024867,Isabella,Phillips,isabella.phillips@student.uj.ac.za,2004-01-27,2776668409,"941 Street, APB Campus",FCBE,Economics,2,2020-06-04,ACTIVE,APB
UJ2024868,Zukisa,Butler,zukisa.butler@student.uj.ac.za,2002-11-23,2750404015,"537 Street, DFC Campus",FMS,Microbiology,2,2022-05-27,ACTIVE,DFC
UJ2024869,Dineo,Hernandez,dineo.hernandez@student.uj.ac.za,2003-01-20,2752994885,"849 Street, SWC Campus",FEBE,Civil Engineering,1,2020-08-26,ACTIVE,SWC
UJ2024870,Samkelisiwe,Cook,samkelisiwe.cook@student.uj.ac.za,2000-04-16,2725680790,"845 Street, APB Campus",FHES,Nursing,3,2022-02-01,ACTIVE,APB
UJ2024871,Elias,Moore,elias.moore@student.uj.ac.za,2001-12-27,2751607099,"160 Street, APK Campus",FADA,Urban Planning,2,2020-10-24,ACTIVE,APK
UJ2024872,Thando,James,thando.james@student.uj.ac.za,2002-11-28,2735508336,"986 Street, APK Campus",FCBE,Finance,1,2022-05-20,ACTIVE,APK
UJ2024873,Kabo,Jones,kabo.jones@student.uj.ac.za,2004-01-03,2787824150,"941 Street, SWC Campus",FEDU,Early Childhood Development,4,2021-01-28,GRADUATED,SWC
UJ2024874,Michael,Jenkins,michael.jenkins@student.uj.ac.za,2004-09-28,2742300379,"590 Street, APK Campus",FHSS,Sociology,2,2022-03-13,ACTIVE,APK
UJ2024875,Dumisani,White,dumisani.white@student.uj.ac.za,2003-06-02,2786241118,"121 Street, APK Campus",FNS,Midwifery,4,2021-05-03,ACTIVE,APK
UJ2024876,Dineo,Ross,dineo.ross@student.uj.ac.za,2002-05-10,2786123822,"10 Street, APK Campus",FNS,Midwifery,2,2022-04-11,ACTIVE,APK
UJ2024877,Liyana,Price,liyana.price@student.uj.ac.za,1999-05-28,2730368367,"636 Street, APK Campus",FMS,Microbiology,1,2020-08-10,ACTIVE,APK
UJ2024878,Elias,Botha,elias.botha@student.uj.ac.za,2004-02-22,2716837943,"1 Street, DFC Campus",FLM,Criminology,1,2020-01-06,ACTIVE,DFC
UJ2024879,Andile,Wilson,andile.wilson@student.uj.ac.za,2004-01-14,2791123151,"187 Street, APK Campus",FADA,Interior Design,4,2022-12-04,ACTIVE,APK
UJ2024880,Yanga,Miller,yanga.miller@student.uj.ac.za,1999-11-14,2789900314,"580 Street, APK Campus",FHES,Nursing,2,2020-11-24,ACTIVE,APK
UJ2024881,Hope,Taylor,hope.taylor@student.uj.ac.za,2004-04-19,2739073796,"428 Street, DFC Campus",FHSS,Sociology,3,2022-06-26,ACTIVE,DFC
UJ2024882,Bonga,Reed,bonga.reed@student.uj.ac.za,2006-11-01,2724254250,"756 Street, DFC Campus",FNS,Public Health,1,2021-07-19,ACTIVE,DFC
UJ2024883,Ulandi,James,ulandi.james@student.uj.ac.za,2000-02-13,2762366953,"8 Street, DFC Campus",FEBE,Chemical Engineering,3,2023-10-08,ACTIVE,DFC
UJ2024884,Xavier,Perez,xavier.perez@student.uj.ac.za,2005-04-06,2735710963,"979 Street, DFC Campus",FEBE,Civil Engineering,3,2021-06-26,ACTIVE,DFC
UJ2024885,Gugu,Moore,gugu.moore@student.uj.ac.za,2003-05-05,2722392658,"609 Street, APB Campus",FHES,Medical Science,4,2023-12-14,ACTIVE,APB
UJ2024886,Hlengiwe,Harris,hlengiwe.harris@student.uj.ac.za,2006-07-15,2799024495,"847 Street, APK Campus",FLM,Forensic Science,1,2022-01-15,ACTIVE,APK
UJ2024887,Pulane,Allen,pulane.allen@student.uj.ac.za,2006-06-18,2754884873,"513 Street, APB Campus",FCBE,Marketing,3,2022-04-17,ACTIVE,APB
UJ2024888,Mbali,Martinez,mbali.martinez@student.uj.ac.za,2003-03-17,2721245279,"531 Street, SWC Campus",FLM,Law,4,2020-09-15,ACTIVE,SWC
UJ2024889,Kagiso,Nelson,kagiso.nelson@student.uj.ac.za,2000-07-15,2778119932,"368 Street, APB Campus",FHSS,Political Science,2,2023-08-27,ACTIVE,APB
UJ2024890,Bonga,Patterson,bonga.patterson@student.uj.ac.za,2002-02-26,2725454206,"206 Street, APK Campus",FHES,Pharmacy,3,2021-02-13,ACTIVE,APK
UJ2024891,Olwethu,Nelson,olwethu.nelson@student.uj.ac.za,2005-12-18,2737135495,"165 Street, APB Campus",FEBE,Computer Engineering,3,2020-01-20,ACTIVE,APB
UJ2024892,Andile,Watson,andile.watson@student.uj.ac.za,2003-09-01,2745285368,"372 Street, APK Campus",FHSS,Social Work,1,2020-11-14,ACTIVE,APK
UJ2024893,Vuyo,Rodriguez,vuyo.rodriguez@student.uj.ac.za,2003-02-05,2739499771,"990 Street, APB Campus",FNS,Public Health,2,2023-07-06,ACTIVE,APB
UJ2024894,Thabang,Hall,thabang.hall@student.uj.ac.za,2003-06-09,2739839987,"771 Street, APB Campus",FEDU,Curriculum Studies,3,2020-11-21,ACTIVE,APB
UJ2024895,Victor,Smith,victor.smith@student.uj.ac.za,2003-07-08,2728881061,"633 Street, APB Campus",FEBE,Computer Engineering,4,2020-09-28,GRADUATED,APB
UJ2024896,Ulandi,Wilson,ulandi.wilson@student.uj.ac.za,2000-02-28,2775263811,"670 Street, DFC Campus",FEBE,Civil Engineering,2,2020-01-23,ACTIVE,DFC
UJ2024897,James,Gray,james.gray@student.uj.ac.za,2003-01-19,2713207614,"121 Street, APB Campus",FADA,Architecture,2,2023-08-18,ACTIVE,APB
UJ2024898,Nompumelelo,Brown,nompumelelo.brown@student.uj.ac.za,2002-08-17,2716654068,"471 Street, SWC Campus",FNS,Public Health,2,2022-11-08,ACTIVE,SWC
UJ2024899,William,Walker,william.walker@student.uj.ac.za,2000-02-17,2791871965,"498 Street, APK Campus",FMS,Genetics,1,2020-08-09,ACTIVE,APK
UJ2024900,Gabisile,Alexander,gabisile.alexander@student.uj.ac.za,2005-11-04,2768977159,"250 Street, APB Campus",FHSS,Psychology,3,2022-04-09,ACTIVE,APB
UJ2024901,Lerato,Long,lerato.long@student.uj.ac.za,1999-11-04,2761596953,"697 Street, APK Campus",FADA,Graphic Design,4,2021-07-11,GRADUATED,APK
UJ2024902,Lungile,Jones,lungile.jones@student.uj.ac.za,2004-12-22,2789083751,"162 Street, APK Campus",FEDU,Special Needs Education,3,2022-12-09,ACTIVE,APK
UJ2024903,Thulisile,Wilson,thulisile.wilson@student.uj.ac.za,2000-03-12,2739772443,"593 Street, DFC Campus",FCBE,Marketing,3,2020-02-23,ACTIVE,DFC
UJ2024904,Robert,Adams,robert.adams@student.uj.ac.za,2001-10-06,2756305365,"274 Street, SWC Campus",FCBE,Marketing,2,2020-02-03,ACTIVE,SWC
UJ2024905,Celimpilo,Thompson,celimpilo.thompson@student.uj.ac.za,2005-03-03,2793992583,"145 Street, DFC Campus",FHSS,Psychology,1,2023-05-10,ACTIVE,DFC
UJ2024906,Benjamin,Perry,benjamin.perry@student.uj.ac.za,2003-04-06,2782778300,"777 Street, APK Campus",FEDU,Curriculum Studies,3,2020-05-02,ACTIVE,APK
UJ2024907,Thomas,Garcia,thomas.garcia@student.uj.ac.za,2006-12-08,2770855747,"33 Street, APK Campus",FEBE,Civil Engineering,1,2023-08-26,ACTIVE,APK
UJ2024908,Kelly,Hernandez,kelly.hernandez@student.uj.ac.za,1999-05-26,2766990911,"200 Street, SWC Campus",FCBE,Business Administration,3,2020-12-04,ACTIVE,SWC
UJ2024909,Lucky,Torres,lucky.torres@student.uj.ac.za,2001-09-26,2777731984,"570 Street, APB Campus",FNS,Midwifery,1,2021-03-15,ACTIVE,APB
UJ2024910,Christopher,Miller,christopher.miller@student.uj.ac.za,2002-05-27,2748803397,"968 Street, APK Campus",FHES,Dentistry,4,2022-12-07,ACTIVE,APK
UJ2024911,Yvonne,Davis,yvonne.davis@student.uj.ac.za,2002-05-27,2714105137,"963 Street, APB Campus",FADA,Fine Arts,2,2022-08-02,ACTIVE,APB
UJ2024912,Masego,Perez,masego.perez@student.uj.ac.za,2001-09-16,2798425282,"29 Street, SWC Campus",FADA,Urban Planning,1,2021-04-08,ACTIVE,SWC
UJ2024913,Ulandi,Flores,ulandi.flores@student.uj.ac.za,2000-11-08,2777032480,"109 Street, SWC Campus",FNS,Midwifery,3,2022-04-16,ACTIVE,SWC
UJ2024914,Qinisela,Jenkins,qinisela.jenkins@student.uj.ac.za,2005-03-19,2784659620,"589 Street, DFC Campus",FMS,Biochemistry,2,2022-11-04,ACTIVE,DFC
UJ2024915,Bonga,Phillips,bonga.phillips@student.uj.ac.za,2003-01-14,2717105421,"509 Street, SWC Campus",FADA,Urban Planning,2,2021-12-11,ACTIVE,SWC
UJ2024916,Masego,Gray,masego.gray@student.uj.ac.za,2003-09-10,2730372113,"296 Street, DFC Campus",FEDU,Education,4,2023-07-02,ACTIVE,DFC
UJ2024917,Tumelo,Taylor,tumelo.taylor@student.uj.ac.za,2001-06-18,2739311888,"868 Street, APB Campus",FEBE,Civil Engineering,1,2023-02-04,ACTIVE,APB
UJ2024918,Vuyo,Jenkins,vuyo.jenkins@student.uj.ac.za,2005-12-03,2758105078,"920 Street, SWC Campus",FEDU,Curriculum Studies,3,2021-12-07,ACTIVE,SWC
UJ2024919,Nandi,King,nandi.king@student.uj.ac.za,2000-06-14,2724873872,"521 Street, APK Campus",FHES,Dentistry,1,2023-04-08,ACTIVE,APK
UJ2024920,Qhawe,Wood,qhawe.wood@student.uj.ac.za,2003-01-08,2751157365,"84 Street, APB Campus",FEBE,Computer Engineering,2,2022-01-04,ACTIVE,APB
UJ2024921,Mpho,Hill,mpho.hill@student.uj.ac.za,2006-03-01,2771014710,"257 Street, APK Campus",FHSS,Social Work,1,2020-02-28,ACTIVE,APK
UJ2024922,Catherine,Richardson,catherine.richardson@student.uj.ac.za,2006-07-21,2795537899,"804 Street, DFC Campus",FEDU,Education,2,2022-04-14,ACTIVE,DFC
UJ2024923,Buhle,Watson,buhle.watson@student.uj.ac.za,2000-01-07,2723953270,"1 Street, SWC Campus",FNS,Public Health,2,2022-10-03,ACTIVE,SWC
UJ2024924,Nkosinathi,Bennett,nkosinathi.bennett@student.uj.ac.za,2006-06-08,2740927777,"47 Street, APB Campus",FLM,Forensic Science,1,2020-08-16,ACTIVE,APB
UJ2024925,Olwethu,Wright,olwethu.wright@student.uj.ac.za,2004-06-22,2778219627,"471 Street, DFC Campus",FCBE,Accounting,4,2022-05-16,ACTIVE,DFC
UJ2024926,Omphemetse,Morris,omphemetse.morris@student.uj.ac.za,2002-05-15,2740388555,"379 Street, APK Campus",FMS,Microbiology,1,2021-06-22,ACTIVE,APK
UJ2024927,Fumani,Murphy,fumani.murphy@student.uj.ac.za,2006-12-06,2728952495,"695 Street, APK Campus",FADA,Fine Arts,1,2021-04-04,ACTIVE,APK
UJ2024928,Michael,King,michael.king@student.uj.ac.za,2004-01-28,2749868756,"633 Street, DFC Campus",FEDU,Education,1,2021-02-26,ACTIVE,DFC
UJ2024929,Johan,Green,johan.green@student.uj.ac.za,1999-10-26,2731491450,"967 Street, APB Campus",FCBE,Finance,4,2023-11-03,ACTIVE,APB
UJ2024930,Vusumuzi,Jones,vusumuzi.jones@student.uj.ac.za,2000-01-20,2792544482,"949 Street, APB Campus",FEBE,Computer Engineering,1,2023-06-25,ACTIVE,APB
UJ2024931,Xolani,Henderson,xolani.henderson@student.uj.ac.za,2002-12-01,2743671376,"575 Street, APB Campus",FNS,Health Administration,2,2022-06-23,ACTIVE,APB
UJ2024932,Naledi,Smith,naledi.smith@student.uj.ac.za,2005-04-03,2791759631,"106 Street, APK Campus",FLM,Forensic Science,4,2023-07-14,GRADUATED,APK
UJ2024933,Dineo,Barnes,dineo.barnes@student.uj.ac.za,2003-10-09,2768942440,"803 Street, DFC Campus",FHES,Physiotherapy,1,2023-04-26,ACTIVE,DFC
UJ2024934,Bongani,Perry,bongani.perry@student.uj.ac.za,1999-04-10,2790483847,"945 Street, DFC Campus",FMS,Medical Science,1,2020-08-14,ACTIVE,DFC
